angDist,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B,V,R,J,H,K,u,g,r,i,z,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.028510,LAMOST J025840.50+055137.3,44.6687700000,+5.8603700000,,,172,G,1,  02 58 40.505,  +05 51 37.33,D,2018MNRAS.474.1873W,Galaxy,G|Opt,35346.953,,0.1257570,,,,,,,,,,,,,,,,,,,,19.688,17.795,16.674,16.147,15.746,Gaia DR3 7078793298753024,44.66876283306,5.86036655230,0.014,0.005,115,1636148068921376768,7078793298753024,14973279,12.8175,7.3094,,,,,,,,,-0.6894,,,,,,,,,,123,0,122,1,20.7998,8.0833e+02,21.273,4.3704e+01,3,0,,,,,,,,,14,8,27.827568,18,5.687e-02,8.971e+01,0,17,,1,126,103.42918,1.75253e+00,5.90170e+01,20.650759,0.018602,13,5.86859e+02,2.12383e+01,2.76321e+01,18.417208,0.039392,12,1.52729e+03,1.35615e+01,1.12619e+02,16.788090,0.010355,20.441,0,13,0,12,0,1.629118,-2.233551,3.862669,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.039645,0.960355,,,,,,,,,,,,,,,,,,,,,,,44.66876283306,5.86036655230,12.817473,7.309431,-0.6894
0.031879,DES J025905.27+001331.7,44.7719698000,+0.2254770000,,,172,GiC,1, 02 59 05.2728, +00 13 31.717,C,2016ApJS..224....1R,GtowardsCl,GiC,,,,,,,,,,,,,,,,,,,,,,,22.271,20.188,18.785,18.279,17.945,Gaia DR3 19005231127808,44.77196129667,0.22547452790,0.008,0.007,67,1636148068921376768,19005231127808,1318604571,8.1659,7.1182,,,,,,,,,0.1385,,,,,,,,,,70,0,70,0,14.9404,4.2515e+02,24.692,2.2229e+01,3,0,,,,,,,,,8,7,20.122683,9,3.089e-02,7.009e+01,0,0,,0,68,50.07843,1.33143e+00,3.76126e+01,21.438240,0.028997,5,1.25206e+02,1.96001e+01,6.38801e+00,20.094482,0.169988,5,2.32164e+02,1.94410e+01,1.19419e+01,18.833410,0.090996,7.136,0,0,0,0,0,1.261072,-1.343758,2.604830,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000449,0.001101,0.997871,,,,,,,,,,,,,,,,,,,,,,,44.77196129667,0.22547452790,8.165911,7.118220,0.1385
0.141619,SDSS J025831.00+055312.3,44.6291828730,+5.8867621044,0.000,0.000,90,*,2,02 58 31.00389,+05 53 12.3436,A,2020yCat.1350....0G,Star,*|NIR|Opt,9.000,0.800,0.0000300,0.0000027,F9,,0.7896,0.0384,8.564,-2.235,0.044,0.035,90,,,,,,,14.437,14.004,13.930,18.181,16.513,15.816,15.550,15.443,Gaia DR3 7079136896150784,44.62922113909,5.88675217312,0.000,0.000,88,1636148068921376768,7079136896150784,1672448771,0.0347,0.0290,0.7896,0.0384,20.5833,8.851,8.564,0.044,-2.235,0.035,0.0097,0.1592,0.1036,0.0088,-0.2326,-0.0102,0.0103,-0.0387,0.1635,0.0585,227,0,227,0,-1.3867,2.0188e+02,0.000,0.0000e+00,31,0,1.492,,,,,,,,26,15,0.061046,27,3.652e-02,1.561e+02,2,0,0.933,0,234,8690.30274,3.43248e+00,2.53178e+03,15.839780,0.002788,25,4.09258e+03,1.91395e+01,2.13829e+02,16.308548,0.005794,26,6.55544e+03,1.38341e+01,4.73862e+02,15.206390,0.004420,1.225,0,0,0,1,0,1.102158,0.468768,0.633389,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999977,5385.9,5348.1,5423.0,4.5471,4.5317,4.5641,-0.3660,-0.4080,-0.3323,950.5603,921.1790,979.1738,0.4278,0.4047,0.4486,0.3460,0.3271,0.3631,0.1850,0.1749,0.1940,PHOENIX,44.62918287298,5.88676210444,0.700091,0.565087,0.0587
0.017513,LAMOST J025839.19+055403.9,44.6633190000,+5.9011100000,,,172,G,1,  02 58 39.197,  +05 54 04.00,D,2018MNRAS.474.1873W,Galaxy,G|Opt,35874.199,,0.1277670,,,,,,,,,,,,,,,,,,,,20.145,18.286,17.092,16.579,16.161,Gaia DR3 7079553508706688,44.66331441381,5.90110831073,0.005,0.003,111,1636148068921376768,7079553508706688,406264976,4.6585,3.5598,,,,,,,,,-0.2515,,,,,,,,,,130,0,129,1,21.2275,8.4628e+02,14.485,7.5864e+01,3,0,,,,,,,,,15,9,9.832539,15,1.051e-01,1.718e+01,0,0,,0,128,131.77597,1.92919e+00,6.83065e+01,20.387775,0.016132,12,4.12863e+02,2.22413e+01,1.85629e+01,18.799028,0.058556,12,1.20523e+03,5.67886e+01,2.12231e+01,17.045219,0.051298,12.279,0,1,0,1,0,1.753809,-1.588747,3.342556,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.920592,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.66331441381,5.90110831073,4.658486,3.559842,-0.2515
0.000000,DES J025909.08+001417.8,44.7878224638,+0.2382874864,0.014,0.010,90,GiC,1,02 59 09.07739,+00 14 17.8350,C,2020yCat.1350....0G,GtowardsCl,*|GiC,,,,,,,,,,,,,,,,,,,,,,,22.436,20.718,19.535,19.036,18.721,Gaia DR3 19138374340864,44.78782246379,0.23828748641,0.015,0.009,64,1636148068921376768,19138374340864,817162027,14.1964,10.4744,,,,,,,,,0.3974,,,,,,,,,,42,0,42,0,12.0739,2.6587e+02,34.591,1.7395e+01,3,0,,,,,,,,,5,4,99796.164063,5,3.978e-01,7.152e+01,0,0,,0,41,44.10727,1.94010e+00,2.27345e+01,21.576092,0.047837,2,6.81197e+01,9.06641e+00,7.51342e+00,20.755360,0.144533,2,8.97084e+02,2.16553e+03,4.14255e-01,17.365812,2.620938,21.883,0,0,0,0,0,3.389547,-0.820732,4.210279,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000430,0.000044,0.998221,,,,,,,,,,,,,,,,,,,,,,,44.78782246379,0.23828748641,14.196426,10.474369,0.3974
0.099752,BD+05   429,44.7774095337,+5.8812493372,0.000,0.000,90,*,2,02 59 06.57829,+05 52 52.4976,A,2020yCat.1350....0G,Star,*|NIR,-3.220,0.180,-0.0000107,0.0000006,K2,,1.1526,0.0187,-1.050,-6.145,0.020,0.018,90,,,,11.200,9.750,,7.167,6.413,6.269,,,,,,Gaia DR3 7081958690242176,44.77740484328,5.88122202410,0.000,0.000,72,1636148068921376768,7081958690242176,228064486,0.0159,0.0141,1.1526,0.0187,61.6152,6.234,-1.050,0.020,-6.145,0.018,0.0880,0.1843,0.1495,0.0337,-0.3141,-0.0199,-0.0459,-0.0186,0.1822,0.3452,168,168,166,2,1.0718,3.3482e+02,0.084,7.1843e+00,31,1,1.400,,,,,,,,19,14,0.030675,20,2.074e-02,1.660e+02,0,0,1.058,0,165,3858174.58528,1.02984e+03,3.74640e+03,9.221412,0.002771,18,1.37857e+06,9.46310e+02,1.45678e+03,9.989970,0.002888,19,3.55696e+06,2.33524e+03,1.52317e+03,8.370198,0.003846,1.279,0,0,0,0,0,1.619772,0.768559,0.851213,-3.68,0.15,1,4,1,3,9.1994e+01,-9.9568e-02,0.482924,233.126,0.36,4250.0,1.0,0.00,444,,,,8.026396,0.006451,3,,NOT_AVAILABLE,0.000000,0.000000,0.999991,4373.2,4367.2,4379.5,1.9512,1.9370,1.9651,-0.0050,-0.0086,-0.0007,773.0561,761.2802,785.1947,0.6591,0.6504,0.6687,0.4901,0.4835,0.4974,0.2553,0.2518,0.2592,MARCS,44.77740953369,5.88124933721,0.315198,0.291078,0.3456
0.046557,SDSS J025907.89+055556.1,44.7828696460,+5.9322637337,0.000,0.000,90,*,2,02 59 07.88872,+05 55 56.1494,A,2020yCat.1350....0G,Star,*|NIR|Opt,-7.600,0.800,-0.0000254,0.0000027,F9,,0.7171,0.0351,1.244,-2.631,0.038,0.035,90,,,,,,,14.198,13.905,13.741,17.792,16.142,15.502,15.295,15.176,Gaia DR3 7082474086316928,44.78287520475,5.93225204258,0.000,0.000,72,1636148068921376768,7082474086316928,21156183,0.0306,0.0272,0.7171,0.0351,20.4046,2.910,1.244,0.038,-2.631,0.035,0.0847,0.1787,-0.0533,0.0093,-0.2577,-0.0448,-0.1106,0.0704,0.2054,0.2467,201,0,200,1,-0.5323,1.9209e+02,0.000,0.0000e+00,31,0,1.509,,,,,,,,23,16,0.056732,24,2.560e-02,1.912e+00,0,0,0.971,0,207,11579.14211,4.77099e+00,2.42699e+03,15.528176,0.002791,20,5.66284e+03,1.90277e+01,2.97610e+02,15.955956,0.004593,19,8.38390e+03,2.55678e+01,3.27909e+02,14.939281,0.005025,1.213,0,1,0,1,0,1.016676,0.427780,0.588896,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999908,5572.1,5538.3,5600.0,4.4098,4.3888,4.4316,-0.1217,-0.1505,-0.0946,1139.3223,1096.1735,1178.2802,0.2973,0.2795,0.3134,0.2430,0.2282,0.2562,0.1293,0.1213,0.1363,PHOENIX,44.78286964599,5.93226373370,0.609160,0.560924,0.2460
0.160504,2MASS J02592149+0014292,44.8395637586,+0.2414680208,0.000,0.000,90,*,1,02 59 21.49530,+00 14 29.2849,A,2020yCat.1350....0G,Star,*|NIR,,,,,,,1.2402,0.1810,9.666,2.684,0.211,0.169,90,,,,,,,16.197,15.846,15.266,,,,,,Gaia DR3 19275813400064,44.83960671800,0.24147994983,0.000,0.000,70,1636148068921376768,19275813400064,1453211305,0.1602,0.1429,1.2402,0.1810,6.8532,10.032,9.666,0.211,2.684,0.169,0.0993,0.1880,-0.1348,0.0996,-0.2169,0.0888,-0.1153,0.0468,0.0968,0.0391,227,0,225,2,-1.9300,2.1269e+02,0.000,0.0000e+00,95,0,,1.2063,0.0458,-0.173,-0.059,-0.068,-0.054,0.030,26,16,0.293839,26,4.453e-02,1.579e+02,0,0,0.908,0,226,666.15197,1.38434e+00,4.81204e+02,18.628433,0.003561,24,1.66158e+02,8.68207e+00,1.91380e+01,19.787241,0.056800,22,7.55709e+02,1.18899e+01,6.35586e+01,17.552010,0.017496,1.384,0,3,0,0,0,2.235231,1.158808,1.076424,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999947,3442.1,3407.8,3527.6,4.5374,4.4395,4.6524,-1.1394,-1.1848,-0.8649,519.3972,469.8558,567.7319,0.2441,0.1474,0.3632,0.1648,0.0993,0.2459,0.0974,0.0589,0.1460,MARCS,44.83956375859,0.24146802077,3.407435,2.723604,0.0295
0.000000,2MASX J02594616+0556418,44.9423259416,+5.9449169970,0.001,0.001,90,GiC,6,02 59 46.15823,+05 56 41.7012,C,2020yCat.1350....0G,GtowardsCl,*|G|GiC,8223.966,32.977,0.0278190,0.0001100,,SO,,,,,,,32767,0.573823,0.362197,70,15.000,,,12.859,11.986,11.847,,15.816,14.879,,14.153,Gaia DR3 7083230000721664,44.94232594163,5.94491699696,0.001,0.001,53,1636148068921376768,7083230000721664,335908881,1.0783,1.0484,,,,,,,,,0.1050,,,,,,,,,,137,0,137,0,17.1771,6.5207e+02,6.397,2.8987e+01,3,0,,,,,,,,,16,13,2.078440,16,3.184e-01,1.640e+02,0,0,,0,137,420.87499,4.96183e+00,8.48225e+01,19.126984,0.013093,15,2.70316e+03,5.39554e+01,5.00999e+01,16.758863,0.021850,15,6.06431e+03,6.57620e+01,9.22161e+01,15.290942,0.012366,20.832,0,1,0,0,0,1.467921,-2.368120,3.836041,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.94232594163,5.94491699696,1.078328,1.048397,0.1050
0.000000,2SLAQ J025918.79+001508.5,44.8283466132,+0.2523698758,0.004,0.002,90,*,1,02 59 18.80319,+00 15 08.5316,C,2020yCat.1350....0G,Star,*|Opt,,,,,,,,,,,,,,,,,,,,,,,21.950,21.450,21.010,21.020,20.610,Gaia DR3 19348828014464,44.82834661317,0.25236987582,0.004,0.002,84,1636148068921376768,19348828014464,268771565,4.2008,1.8900,,,,,,,,,0.2013,,,,,,,,,,44,0,43,1,1.6632,5.3579e+01,2.572,3.8278e-01,3,0,,,,,,,,,5,4,3764.566162,5,7.872e-02,6.640e+01,0,0,,0,43,68.83322,1.23676e+00,5.56562e+01,21.092871,0.019702,4,6.34168e+01,6.30854e+00,1.00525e+01,20.833031,0.108042,5,3.30462e+01,8.20761e+00,4.02629e+00,20.950092,0.269688,1.401,0,1,0,1,0,-0.117062,-0.259840,0.142778,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.010279,0.000000,0.988740,,,,,,,,,,,,,,,,,,,,,,,44.82834661317,0.25236987582,4.200774,1.890039,0.2013
0.353065,TYC   54-567-1,44.9845854694,+5.9748680023,0.000,0.000,90,*,0,02 59 56.30051,+05 58 29.5248,A,2020yCat.1350....0G,Star,*|NIR,-4.740,1.400,-0.0000158,0.0000047,,,1.9783,0.0177,-13.792,-17.225,0.018,0.017,90,,,,12.490,12.050,,11.076,10.867,10.790,,,,,,Gaia DR3 7083779756371840,44.98452383467,5.97479144681,0.000,0.000,51,1636148068921376768,7083779756371840,1153653132,0.0138,0.0136,1.9783,0.0177,111.5066,22.067,-13.792,0.018,-17.225,0.017,0.0924,0.2255,-0.0108,0.0423,-0.4162,0.1606,0.1221,-0.2630,-0.0439,0.2891,182,182,182,0,0.6634,3.7707e+02,0.077,7.4473e+00,31,1,1.579,,,,,,,,21,14,0.027655,21,1.736e-01,1.656e+02,0,0,1.034,0,180,286572.02330,8.67078e+01,3.30503e+03,12.044282,0.002775,17,1.60820e+05,1.12717e+02,1.42677e+03,12.322690,0.002892,17,1.81248e+05,8.39556e+01,2.15886e+03,11.602212,0.003813,1.194,0,0,0,0,0,0.720478,0.278408,0.442070,-4.67,0.65,1,10,1,9,2.4024e+01,-1.8969e+00,0.990823,913.307,5.15,6500.0,4.0,-0.25,222,,,,11.393628,0.064419,9,2.381090e+01,NOT_AVAILABLE,0.000000,0.000000,0.999923,,,,,,,,,,,,,,,,,,,,,,,44.98458546936,5.97486800229,0.290027,0.262782,0.2799
0.017365,SDSS J025920.52+001414.7,44.8354917475,+0.2374306235,0.001,0.001,90,QSO,10,02 59 20.51802,+00 14 14.7502,A,2020yCat.1350....0G,QSO,*|G|Opt|QSO,252359.646,107.925,2.4118500,0.0003600,,,0.3663,0.6032,1.063,0.221,0.739,0.625,90,,,,,,,,,,21.009,20.579,20.517,20.427,20.458,Gaia DR3 19275813399552,44.83549647018,0.23743160607,0.001,0.000,40,1636148068921376768,19275813399552,875851257,0.5024,0.5314,0.3663,0.6032,0.6073,1.085,1.063,0.739,0.221,0.625,0.3049,-0.0073,0.0409,0.2086,-0.3373,0.2252,0.1408,-0.0137,-0.0671,0.2585,208,0,207,1,-1.0241,1.9561e+02,0.000,0.0000e+00,31,0,1.584,,,,,,,,24,15,1.093404,24,6.864e-02,1.547e+02,0,0,0.948,0,207,138.91139,1.12777e+00,1.23174e+02,20.330523,0.009235,20,1.01684e+02,9.34298e+00,1.08835e+01,20.320410,0.099799,16,9.17475e+01,1.05973e+01,8.65761e+00,19.841410,0.125465,1.392,0,0,0,1,0,0.479000,-0.010113,0.489113,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.997560,0.000000,0.002440,,,,,,,,,,,,,,,,,,,,,,,44.83549174753,0.23743062352,11.821890,9.940812,0.2401
0.139005,IRAS 02568+0547,44.8695290248,+5.9920925314,0.000,0.000,90,LP*,7,02 59 28.68697,+05 59 31.5331,A,2020yCat.1350....0G,LongPeriodV*,*|IR|LP*|LP?|MIR|NIR|Opt|V*,-52.040,0.880,-0.0001736,0.0000029,M7/8,,0.3178,0.0788,1.563,-8.546,0.087,0.077,90,,,,14.400,,,6.584,5.747,5.347,,,,,,Gaia DR3 7084570030355328,44.86953600813,5.99205454852,0.000,0.000,84,1636148068921376768,7084570030355328,726180074,0.0684,0.0583,0.3178,0.0788,4.0316,8.688,1.563,0.087,-8.546,0.077,0.0319,0.2503,0.0421,0.0998,-0.2657,0.0736,-0.0139,-0.1062,0.1959,0.2392,177,177,176,1,11.0731,8.2259e+03,0.552,4.0525e+02,31,0,1.172,,,,,,,,20,14,0.127536,20,2.185e-01,1.672e+02,6,0,1.653,0,176,933564.83621,1.48735e+04,6.27671e+01,10.762006,0.017516,20,5.46489e+04,4.21497e+03,1.29654e+01,13.494588,0.083787,17,1.60906e+06,5.41806e+04,2.96980e+01,9.231468,0.036754,1.782,0,0,0,0,0,4.263120,2.732582,1.530538,-52.04,0.88,1,10,0,8,1.0491e+02,3.0239e+00,0.000000,799.461,7.52,3200.0,4.5,1.00,101,,,,8.865491,0.069284,10,,VARIABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,44.86952902484,5.99209253138,1.386096,1.229815,0.2306
0.000000,NRRF J025924.0+001505,44.8505884262,+0.2511361701,0.013,0.009,90,GiC,2,02 59 24.14122,+00 15 04.0902,C,2020yCat.1350....0G,GtowardsCl,*|G|GiC,,,,,,,,,,,,,,,,,,,,,,,21.409,19.315,18.032,17.543,17.206,Gaia DR3 19378892617344,44.85058842624,0.25113617010,0.014,0.008,117,1636148068921376768,19378892617344,426676093,13.2744,9.3632,,,,,,,,,-0.4732,,,,,,,,,,68,0,67,1,16.7743,4.9649e+02,40.718,3.5379e+01,3,0,,,,,,,,,8,6,27.415348,8,1.487e-01,1.155e+02,0,0,,0,68,46.87126,1.65395e+00,2.83390e+01,21.510099,0.038411,7,1.56426e+02,1.40797e+01,1.11100e+01,19.852768,0.097766,7,4.14633e+02,4.07015e+01,1.01872e+01,18.203735,0.106646,12.184,0,0,0,0,0,1.649033,-1.657331,3.306364,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.004954,0.995046,,,,,,,,,,,,,,,,,,,,,,,44.85058842624,0.25113617010,13.274371,9.363179,-0.4732
0.000000,DES J025927.06+001525.3,44.8627504192,+0.2570324536,0.016,0.014,90,GiC,1,02 59 27.06010,+00 15 25.3168,C,2020yCat.1350....0G,GtowardsCl,*|GiC,,,,,,,,,,,,,,,,,,,,,,,22.708,20.708,19.538,19.044,18.691,Gaia DR3 19417547820416,44.86275041917,0.25703245355,0.016,0.013,120,1636148068921376768,19417547820416,323014199,15.6151,14.0092,,,,,,,,,-0.1820,,,,,,,,,,44,0,44,0,14.6724,3.6213e+02,36.787,2.5546e+01,3,0,,,,,,,,,6,6,77.135574,6,2.712e-02,1.629e+02,0,0,,0,44,36.64985,1.40659e+00,2.60558e+01,21.777185,0.041761,6,5.79099e+01,8.20428e+00,7.05851e+00,20.931660,0.153845,5,1.81012e+02,1.73329e+01,1.04432e+01,19.103630,0.104034,6.519,0,0,0,0,0,1.828030,-0.845526,2.673555,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000139,0.000349,0.997924,,,,,,,,,,,,,,,,,,,,,,,44.86275041917,0.25703245355,15.615142,14.009230,-0.1820
0.118643,SDSS J025941.14+060025.0,44.9214252878,+6.0069330100,0.000,0.000,90,*,1,02 59 41.14207,+06 00 24.9588,A,2020yCat.1350....0G,Star,*|NIR|Opt,32.900,0.900,0.0001097,0.0000030,F9,,1.0513,0.0414,3.031,6.767,0.042,0.040,90,,,,,,,14.046,13.706,13.511,17.749,16.058,15.399,15.149,15.018,Gaia DR3 7084810548522624,44.92143883412,6.00696308704,0.000,0.000,67,1636148068921376768,7084810548522624,1664435808,0.0351,0.0315,1.0513,0.0414,25.4108,7.415,3.031,0.042,6.767,0.040,0.1112,0.2610,-0.0319,0.2044,-0.2244,0.1610,0.2103,-0.0433,0.2264,0.1722,154,0,154,0,-1.1767,1.3452e+02,0.000,0.0000e+00,31,0,1.500,,,,,,,,18,14,0.062405,18,1.685e-01,1.632e+02,0,0,0.930,0,152,12584.37037,5.65874e+00,2.22388e+03,15.437788,0.002798,17,6.01481e+03,2.18869e+01,2.74813e+02,15.890487,0.004837,17,9.39793e+03,2.98292e+01,3.15058e+02,14.815314,0.005115,1.225,0,1,0,2,0,1.075172,0.452699,0.622474,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999975,5055.1,5021.3,5093.0,4.4230,4.4041,4.4433,-0.6241,-0.6682,-0.5749,916.8965,887.6021,947.2197,0.1422,0.1144,0.1717,0.1146,0.0921,0.1385,0.0616,0.0495,0.0744,MARCS,44.92142528776,6.00693300997,0.678656,0.629469,0.1549
0.000000,2MASX J02590395+0559159,44.7665448814,+5.9878748402,0.003,0.002,90,GiC,6,02 59 03.97077,+05 59 16.3494,C,2020yCat.1350....0G,GtowardsCl,*|G|GiC,12958.423,30.000,0.0442006,0.0001001,,E-SO,,,,,,,32767,0.527460,0.356246,122,15.000,,,12.746,11.989,11.810,,16.058,15.066,,14.311,Gaia DR3 7086184938221696,44.76654488144,5.98787484020,0.003,0.002,109,1636148068921376768,7086184938221696,1036451904,3.3379,2.4303,,,,,,,,,-0.2585,,,,,,,,,,94,0,94,0,16.6935,5.4692e+02,9.452,3.3712e+01,3,0,,,,,,,,,11,8,6.169730,11,2.968e-01,1.474e+01,0,0,,0,90,300.24522,7.81132e+00,3.84372e+01,19.493677,0.028381,10,1.99254e+03,6.78746e+01,2.93562e+01,17.090025,0.037090,10,4.67207e+03,3.84755e+01,1.21430e+02,15.574122,0.009707,22.197,0,0,0,0,0,1.515903,-2.403652,3.919555,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.76654488144,5.98787484020,3.337939,2.430308,-0.2585
0.023159,LAMOST J025901.54+060211.9,44.7564390000,+6.0366500000,,,172,G,1,  02 59 01.545,  +06 02 11.94,D,2018MNRAS.474.1873W,Galaxy,G|Opt,35398.155,,0.1259520,,,,,,,,,,,,,,,,,,,,20.774,18.468,17.288,16.793,16.339,Gaia DR3 7087353169133696,44.75643496184,6.03665502584,0.004,0.003,105,1636148068921376768,7087353169133696,1055554876,4.0359,2.8536,,,,,,,,,-0.2110,,,,,,,,,,119,0,118,1,14.5299,5.0061e+02,10.688,2.8543e+01,3,0,,,,,,,,,14,8,7.221305,14,2.410e-01,1.766e+02,0,0,,0,114,140.95730,2.18319e+00,6.45649e+01,20.314648,0.017040,12,3.52234e+02,1.40457e+01,2.50777e+01,18.971462,0.043385,12,1.00756e+03,5.00181e+01,2.01438e+01,17.239723,0.054032,9.647,0,1,0,1,0,1.731739,-1.343185,3.074924,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000167,0.020021,0.979812,,,,,,,,,,,,,,,,,,,,,,,44.75643496184,6.03665502584,4.035893,2.853585,-0.2110
0.000000,DES J025916.84+001700.6,44.8201653865,+0.2835191159,0.006,0.005,90,GiC,1,02 59 16.83969,+00 17 00.6688,C,2020yCat.1350....0G,GtowardsCl,*|GiC,,,,,,,,,,,,,,,,,,,,,,,21.544,19.841,18.651,18.203,17.870,Gaia DR3 19761145371648,44.82016538652,0.28351911591,0.007,0.004,49,1636148068921376768,19761145371648,413246180,5.8167,5.4547,,,,,,,,,0.4872,,,,,,,,,,120,0,118,2,15.2116,5.2876e+02,22.954,2.6495e+01,3,0,,,,,,,,,14,9,16.489477,16,2.995e-01,7.794e+01,0,0,,0,117,63.18788,1.46225e+00,4.32129e+01,21.185783,0.025276,13,1.29738e+02,1.14503e+01,1.13305e+01,20.055874,0.095865,13,3.28093e+02,1.19944e+01,2.73538e+01,18.457903,0.039872,7.246,0,3,0,0,0,1.597971,-1.129910,2.727880,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000097,0.002628,0.996262,,,,,,,,,,,,,,,,,,,,,,,44.82016538652,0.28351911591,5.816678,5.454738,0.4872
0.000000,2MASX J02592078+0602153,44.8366741139,+6.0374931510,0.001,0.001,90,GiC,5,02 59 20.80179,+06 02 14.9753,C,2020yCat.1350....0G,GtowardsCl,*|G|GiC,6760.881,23.084,0.0228120,0.0000770,,SO,,,,,,,32767,0.250000,0.150000,130,16.000,,,13.239,12.624,12.478,,,,,,Gaia DR3 7087902924976512,44.83667411385,6.03749315101,0.001,0.001,111,1636148068921376768,7087902924976512,1495737971,1.0136,0.7191,,,,,,,,,-0.3209,,,,,,,,,,151,0,151,0,20.2430,8.3488e+02,5.666,3.5960e+01,3,0,,,,,,,,,17,13,2.129636,18,2.480e-01,4.184e+01,0,0,,0,159,489.81155,8.17621e+00,5.99069e+01,18.962294,0.018332,16,2.30281e+03,6.81462e+01,3.37922e+01,16.932898,0.032251,16,5.08051e+03,6.24493e+01,8.13542e+01,15.483128,0.013871,15.074,0,0,0,1,0,1.449770,-2.029396,3.479166,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.83667411385,6.03749315101,1.013649,0.719089,-0.3209
